site_id,latency_ms,jitter_ms,packet_drop_rate,call_drop_rate,rrc_setup_success_rate,throughput_mbps,segment,nps_score,csat_score
SITE-A-DOWNTOWN,42.62510043533966,4.4232348133300565,0.0028997074003803552,0.010282067364499384,0.9751935622925986,125.56244785336466,HIGH_VALUE,63.456080827476086,5
SITE-A-DOWNTOWN,39.89494351740732,4.082511659276491,0.0011826068942446535,0.014169266165016653,0.9843744473612832,96.15075221949687,HIGH_VALUE,11.811192950673279,3
SITE-A-DOWNTOWN,40.63688824974273,3.0133782313054356,0.003567469706640533,0.006947392189050066,0.9882099390402915,103.83411965259688,HIGH_VALUE,58.39602333977902,3
SITE-A-DOWNTOWN,39.434579898217464,2.753454250948943,0.001319258156742338,0.013799593214189283,0.9980695065541759,118.61013109368996,HIGH_VALUE,65.30562414400256,4
SITE-A-DOWNTOWN,39.12588983549647,3.8174661502006844,0.003095252300896539,0.00855610795270718,0.9846900275411969,93.34628493548176,HIGH_VALUE,35.66068775749666,5
SITE-A-DOWNTOWN,25.624245205037184,3.1807941548813625,0.0024222797740588225,0.011341631976755556,0.9943533919510071,116.86647901808294,HIGH_VALUE,49.836741788928336,4
SITE-A-DOWNTOWN,37.278037011147035,2.7687256530883086,0.0028814802819297778,0.013441993030218976,0.9983807209570608,90.87209234636907,HIGH_VALUE,10.634550754223683,3
SITE-A-DOWNTOWN,42.19217238551205,3.822781699238707,0.005084588277481556,0.010942600144813432,0.9971443678647463,94.6007315954556,HIGH_VALUE,36.64788602436553,5
SITE-A-DOWNTOWN,38.41155504165784,2.6468923001064337,0.004574091881161685,0.007623738935433404,0.9913006551056375,128.25296367800553,HIGH_VALUE,35.45063060532513,3
SITE-A-DOWNTOWN,37.627359615931475,4.269747910809128,0.001102975484474534,0.0061281162618043615,0.991344603011315,136.58692820452958,HIGH_VALUE,47.693733893827186,5
SITE-A-DOWNTOWN,43.2568740727541,2.177526247325792,0.005458248093022158,0.013773144784836235,0.9888660366020393,105.76838827900139,HIGH_VALUE,52.29687643988924,5
SITE-A-DOWNTOWN,38.352922516402685,4.082777444982459,0.003699511921885108,0.007600748085400593,0.9700632077346355,91.74669438742498,HIGH_VALUE,60.02653204700826,3
SITE-A-DOWNTOWN,29.24548794572409,2.222992802191346,0.0022331734624428477,0.010191727964662545,0.9875882129428267,132.62883050700424,HIGH_VALUE,61.28538050587609,5
SITE-A-DOWNTOWN,42.68536438982751,3.3507728024780143,0.0017093948467316858,0.01455780398114536,0.9768628660078021,117.32718132440185,HIGH_VALUE,25.868002443603217,5
SITE-A-DOWNTOWN,41.336498847651086,2.60232223853414,0.0031039227317003707,0.007196999179874115,0.9958169713607153,117.16537249274913,HIGH_VALUE,47.84926289714003,3
SITE-A-DOWNTOWN,28.529835010414768,4.572012410311563,0.004823000734470378,0.01234445386046495,0.9999141646648994,113.57195337627621,HIGH_VALUE,20.713407713235007,3
SITE-A-DOWNTOWN,37.19081555654445,2.8618903810294674,0.003564695281104936,0.009593233236929805,0.9869058257188761,135.28257419928093,HIGH_VALUE,58.61204751628672,4
SITE-A-DOWNTOWN,41.346653718711906,4.5815660576942605,0.004869886140056786,0.010513885894279425,0.9969803594432256,109.517654383196,HIGH_VALUE,16.357321346839072,4
SITE-A-DOWNTOWN,30.442497698120437,3.972538917089329,0.0028956320211144613,0.00922819417438496,0.9820662665315968,91.52219594225839,HIGH_VALUE,15.61192201082158,5
SITE-A-DOWNTOWN,38.450149591953135,2.972330026883128,0.003284287388309977,0.014351933358149861,0.9887999560369737,128.63924345583183,HIGH_VALUE,55.73974000087379,3
SITE-A-DOWNTOWN,44.074204320637676,2.2004617452845103,0.0029207090622488273,0.014496119397321674,0.9839329992396108,136.86800566592382,HIGH_VALUE,21.091682675421723,3
SITE-A-DOWNTOWN,42.90932626028478,3.233759322229503,0.003541375742248242,0.014362757183553437,0.9765828808331174,138.09182302604185,HIGH_VALUE,33.79300146911169,3
SITE-A-DOWNTOWN,29.948365900373155,2.7011126167640818,0.0035922441002988297,0.009669660389559104,0.9965830132762641,83.04812649581521,HIGH_VALUE,12.63854927011061,4
SITE-A-DOWNTOWN,37.11328748065705,4.344033820073002,0.003399218025670776,0.011137555675111106,0.9892766001732564,81.15770079111367,HIGH_VALUE,24.77658714918098,3
SITE-A-DOWNTOWN,44.95516183963703,2.992363028790884,0.005733135065585262,0.009922761221634574,0.9766766926050267,80.14491371156689,HIGH_VALUE,23.053028560999387,4
SITE-A-DOWNTOWN,33.78604863417665,3.3415149103494204,0.003741722758744529,0.009741486599089301,0.9709859143728374,96.01803286709576,HIGH_VALUE,67.72114103998295,3
SITE-A-DOWNTOWN,25.54829823378553,4.202175156198008,0.0033818629617821303,0.01206922742019979,0.9799750425458995,102.20827806805903,HIGH_VALUE,41.00679357890713,4
SITE-A-DOWNTOWN,31.56776689395325,2.257591480704205,0.0011912832525587471,0.013815680822468833,0.9794120705588377,87.17154559619728,HIGH_VALUE,45.785354073883816,5
SITE-A-DOWNTOWN,41.897907265488556,3.7986419967630507,0.00175855836358306,0.009057325470756147,0.9779946791895169,80.99432157073161,HIGH_VALUE,67.94111900418721,4
SITE-A-DOWNTOWN,27.69443765963176,4.654716884163389,0.005925649482614044,0.013160057501325408,0.9776093773020121,91.43257209697633,HIGH_VALUE,41.50673801724628,4
SITE-A-DOWNTOWN,36.6699404854095,4.635204325962203,0.00583621471234509,0.014103869881851389,0.9802623790500009,115.13595841515806,HIGH_VALUE,17.431384371342823,4
SITE-A-DOWNTOWN,26.415400057719488,2.333890419754599,0.0016097132185916138,0.008014323625189047,0.9792903886649656,122.30242113588075,HIGH_VALUE,14.562023208009212,4
SITE-A-DOWNTOWN,27.22288230969757,3.968961836526973,0.004363944770465704,0.012104369175367443,0.9916041762606672,119.77545078084694,HIGH_VALUE,43.15561618740667,3
SITE-A-DOWNTOWN,26.63055674652947,2.6354336756603454,0.00470726664173432,0.0069255212979194136,0.9859225716233194,95.61808351959272,HIGH_VALUE,35.87650116109422,5
SITE-A-DOWNTOWN,41.683558035072096,3.9819200579031175,0.0032259429496276784,0.007735298005051746,0.9941505525266546,119.42135213525506,HIGH_VALUE,36.39693031457941,3
SITE-A-DOWNTOWN,38.84920986084272,4.941731608130767,0.004321931857842019,0.013999013688818361,0.9865122770939442,122.60007425183906,HIGH_VALUE,60.545895161925834,5
SITE-A-DOWNTOWN,26.80914259501152,3.4226698582664516,0.004028013230057977,0.005577835172763066,0.9936767219514917,122.93276188973157,HIGH_VALUE,66.17414947379407,4
SITE-A-DOWNTOWN,34.38312661761658,4.735683492609311,0.0030574537766861402,0.013343518045829877,0.9826422662699238,100.26548662285971,HIGH_VALUE,26.63525089955233,4
SITE-A-DOWNTOWN,29.269878939120773,3.294292721089337,0.0018079064778922264,0.013279853903822005,0.9992329112809188,85.8463751396427,HIGH_VALUE,13.289154908286296,3
SITE-A-DOWNTOWN,43.64126515743275,2.2214130419136713,0.004400899832276938,0.008038366119725674,0.9759466223382985,94.78015098529585,HIGH_VALUE,51.379690955015484,3
SITE-A-DOWNTOWN,25.359627665730944,4.594452113008127,0.0038390085585023517,0.007355930889462408,0.9762501577951468,119.28395145954889,HIGH_VALUE,47.75984383636188,4
SITE-A-DOWNTOWN,31.68039165512936,3.3903225269069575,0.005552360279299351,0.010383078291169185,0.9952021026247169,118.45110092781049,HIGH_VALUE,43.72677781014027,3
SITE-A-DOWNTOWN,34.793198322455694,4.041885893055417,0.0034576399424432855,0.012259760543180565,0.9754618966480244,99.33888901724877,HIGH_VALUE,62.39070844965312,5
SITE-A-DOWNTOWN,41.86144999944186,4.813867351234308,0.003892342419495881,0.006018639609025447,0.9927079610267054,119.95177882645723,HIGH_VALUE,27.44728390594242,4
SITE-A-DOWNTOWN,42.259573135656254,3.448164352999262,0.001285002739254308,0.005679761869169764,0.9768499948930697,116.58996638414453,HIGH_VALUE,58.91077137587607,3
SITE-A-DOWNTOWN,25.446158969940143,3.867508486327139,0.0030473212954517334,0.009416290468808337,0.9946211004342919,135.1409917625236,HIGH_VALUE,68.03439397904444,3
SITE-A-DOWNTOWN,40.583149782887155,2.0097941494063147,0.0017525308081357985,0.010872751485079976,0.9986585573537599,84.88679755008371,HIGH_VALUE,40.89611415138609,3
SITE-A-DOWNTOWN,33.13664323014577,2.805672353853514,0.00235378075693244,0.007383641852513286,0.9730948326186194,113.24420885119392,HIGH_VALUE,36.75685641001063,4
SITE-A-DOWNTOWN,39.25870308960517,3.9198085887848158,0.005763990436400329,0.00839619442552519,0.9964747322144842,103.08612286579117,HIGH_VALUE,49.64124432635108,3
SITE-A-DOWNTOWN,32.93559303329122,3.3384732408450986,0.004156261769535839,0.006107811276764781,0.9859528251377572,85.69647990961126,HIGH_VALUE,23.492200566173462,5
SITE-A-DOWNTOWN,37.46116215546891,4.916492516756384,0.005996809761657274,0.0076068642441289875,0.9743895414870342,111.11536018024495,HIGH_VALUE,36.48249158402868,3
SITE-A-DOWNTOWN,40.36940971443683,4.129067550280279,0.003809131198309538,0.011214591749956312,0.9874556289247183,120.61247011929783,HIGH_VALUE,65.66840732175521,4
SITE-A-DOWNTOWN,43.93336624418491,4.938486370194971,0.0052985976401213435,0.0060474192864123,0.9835501890405622,126.89489587243833,HIGH_VALUE,27.659999596318833,3
SITE-A-DOWNTOWN,26.10482011394563,2.6109005290877265,0.003001102229693027,0.005701933376013387,0.9827298241380796,93.80667787374585,HIGH_VALUE,61.706479496956646,4
SITE-A-DOWNTOWN,31.376239223290497,3.1421778260304114,0.005010146589680085,0.010596679477981728,0.9715026108658912,93.05464144156234,HIGH_VALUE,46.65230685410791,5
SITE-A-DOWNTOWN,29.966249138790115,3.8688036430732797,0.003472925808366247,0.0076910106609153405,0.9867759918723783,118.0248732186358,HIGH_VALUE,12.362347749859023,3
SITE-A-DOWNTOWN,30.476937838028835,2.9231314007989795,0.005393604551170738,0.005513236550049317,0.9804140260892632,91.67301903493376,HIGH_VALUE,51.70842954784156,4
SITE-A-DOWNTOWN,26.148744509684622,4.5899058191961375,0.00447980223205023,0.007169788440156101,0.9974749824852116,97.58253920228103,HIGH_VALUE,57.30790639809865,5
SITE-A-DOWNTOWN,26.499192291562323,3.3681469023618407,0.0035287763841087695,0.013965856540451481,0.9950957692654746,112.78305502570362,HIGH_VALUE,13.092165248542855,3
SITE-A-DOWNTOWN,32.50585267074521,4.986483252735123,0.004403594554506766,0.009050560471911676,0.9809444829010606,126.05476073556196,HIGH_VALUE,15.746786551024986,4
SITE-A-DOWNTOWN,41.340356344065185,4.012701613686478,0.0031764905588540274,0.012103305365977417,0.981934433792922,88.59036890828428,HIGH_VALUE,35.01639490438054,4
SITE-A-DOWNTOWN,26.742297317100018,3.317054526630954,0.005125372452802602,0.007036715715890721,0.9850245024499583,138.7369062723361,HIGH_VALUE,59.647091198034296,3
SITE-A-DOWNTOWN,43.03849901432374,4.024904079666808,0.00394536003413363,0.0108184413127166,0.9880370771503769,107.89847930063922,HIGH_VALUE,31.63754349726534,4
SITE-A-DOWNTOWN,26.306112275282608,3.1073994799075866,0.004849500293934073,0.010526862604491996,0.9749196343482702,128.8521790610516,HIGH_VALUE,12.487808329208374,3
SITE-A-DOWNTOWN,43.62254583061129,3.9554155204320853,0.0037805543823273423,0.009126083956416623,0.9947509308703861,80.4069374624979,HIGH_VALUE,10.954803628230449,4
SITE-A-DOWNTOWN,30.941394244461915,3.204655405225547,0.003682991950971409,0.005437734875477269,0.9994918286725525,120.65845907273655,HIGH_VALUE,15.933591398919463,4
SITE-A-DOWNTOWN,39.77220398077897,3.5987022483256625,0.004434733541560085,0.012377090021818632,0.9997409738927234,87.10401100011292,HIGH_VALUE,69.7730114979163,5
SITE-A-DOWNTOWN,29.018848034397564,3.1208275157956322,0.0028215924368637482,0.01395352114249122,0.9857286771114665,84.00300482752392,HIGH_VALUE,52.89252364676426,4
SITE-A-DOWNTOWN,34.95548904102055,4.443811740151797,0.0012322896468232234,0.013650042808550637,0.9967858526355536,80.49406262840364,HIGH_VALUE,38.61523580461029,3
SITE-A-DOWNTOWN,35.58839790557931,2.267580038410241,0.0054352237735599785,0.006836424714203,0.9900458800904557,119.21439277137708,HIGH_VALUE,29.249102681803,3
SITE-A-DOWNTOWN,29.28939878440756,4.745721189294837,0.0011989827976097186,0.007541208840430323,0.9798014265783358,115.0502088418887,HIGH_VALUE,32.151462702730235,3
SITE-A-DOWNTOWN,36.4067099164049,4.172255001746102,0.004523914224069317,0.00989589024720626,0.9792056808595233,80.6159038822095,HIGH_VALUE,41.96792765358937,3
SITE-A-DOWNTOWN,37.57084946202855,3.3237739288473502,0.005796074290609638,0.007022350033793125,0.9944231617961456,123.1267531047464,HIGH_VALUE,63.959540455686685,4
SITE-A-DOWNTOWN,29.734375933955018,4.765427164341583,0.0030161413283606824,0.01179079942138787,0.9985868902852397,115.7214886670022,HIGH_VALUE,44.975725715615354,5
SITE-A-DOWNTOWN,26.417116703572972,3.7899515151775356,0.002205578078235072,0.00888256385755366,0.9813357110141591,138.4011590959496,HIGH_VALUE,48.26771970895655,4
SITE-A-DOWNTOWN,28.4552987607116,2.9128538624834457,0.005387319457118827,0.006202401870288047,0.9985935315905923,105.6444245334381,HIGH_VALUE,33.39682569950398,5
SITE-A-DOWNTOWN,35.29283334195367,3.3297672057410153,0.0033526615710138268,0.009239858604500143,0.9910528336968012,96.57761250476699,HIGH_VALUE,19.989616160430117,5
SITE-A-DOWNTOWN,26.76598733208366,3.342130197245289,0.003471688062521069,0.01284337845195821,0.9732713534219958,103.81264497257149,HIGH_VALUE,56.83335895238062,4
SITE-A-DOWNTOWN,31.76510640899771,4.508661825629408,0.004591959268150566,0.005417214657261011,0.9815583572493586,125.98205922797226,HIGH_VALUE,41.592373003703784,3
SITE-A-DOWNTOWN,44.800536918828854,4.025765221151832,0.0037302449074522316,0.013461160338468496,0.9829063147031349,80.6249074453271,HIGH_VALUE,26.34850915472733,5
SITE-A-DOWNTOWN,36.89453485668922,4.84474334166034,0.00403567734396385,0.007837068560289569,0.9997962327941531,104.00938756881578,HIGH_VALUE,23.668219739233095,3
SITE-A-DOWNTOWN,31.88110617131693,2.3346924284777244,0.004563910719954814,0.011914607208326869,0.9991655978916457,88.21052986547605,HIGH_VALUE,64.63242721160634,4
SITE-A-DOWNTOWN,40.94367033390913,2.7592718003733054,0.0033963873251164393,0.011301441309537204,0.979448399331332,86.45317090762282,HIGH_VALUE,60.22486773234284,5
SITE-A-DOWNTOWN,34.814391423929365,3.3131031967453106,0.005515140893960647,0.010589289584584957,0.9827321357534073,138.6084053264149,HIGH_VALUE,31.152700026391262,3
SITE-A-DOWNTOWN,39.529781711034104,2.7018710910878223,0.004786093884740093,0.012512519272446797,0.9948446546472227,109.08366663572684,HIGH_VALUE,23.329226240220457,3
SITE-A-DOWNTOWN,43.204487604282804,2.9294606811108865,0.0011008030577397696,0.006849971037247603,0.9979875203167582,80.36341236266188,HIGH_VALUE,13.23163722492116,4
SITE-A-DOWNTOWN,26.966648328627624,4.675521282393649,0.002916581974062862,0.011916109598563804,0.9911762534801604,106.040253767123,HIGH_VALUE,53.942963208139574,5
SITE-A-DOWNTOWN,35.836888046052,2.920442620209025,0.0010097030800753988,0.010933080951286596,0.9779689282618884,96.50981759562696,HIGH_VALUE,62.72789534613428,4
SITE-A-DOWNTOWN,32.23700982486119,2.307061399892015,0.004151849507363028,0.01038440559999484,0.9717270731799897,100.93466679306749,HIGH_VALUE,46.67246175647359,5
SITE-A-DOWNTOWN,44.7230523804251,4.396902679365635,0.0035210600909446744,0.014155294189821178,0.971042222331864,93.47235707627718,HIGH_VALUE,64.8899551978692,3
SITE-A-DOWNTOWN,35.1743531671498,2.51062137074702,0.003850451834555758,0.012302308859066472,0.9881024805056032,82.75276425513627,HIGH_VALUE,12.20377673510759,3
SITE-A-DOWNTOWN,25.32521706281766,2.25224026740616,0.004212822363616175,0.009384510997504238,0.972565586437452,132.58726343866252,HIGH_VALUE,32.10921262643366,4
SITE-A-DOWNTOWN,42.66343293461967,3.827718549604239,0.00410483874020273,0.009240305979076465,0.9901598391334231,94.61195925112418,HIGH_VALUE,25.44562503641007,4
SITE-A-DOWNTOWN,29.074745919305617,3.158143593676833,0.004723599447960293,0.008300015160316244,0.9809794052212758,134.55064399455185,HIGH_VALUE,22.38814530052069,5
SITE-A-DOWNTOWN,29.823581094987453,4.660194142592282,0.0023761756265553774,0.00830604705404368,0.9964596678746505,99.26794684033945,HIGH_VALUE,69.81869437803788,4
SITE-A-DOWNTOWN,41.933404958861665,2.6770318312857926,0.0020853219311834786,0.012525762710697646,0.994801887750292,93.47256797303105,HIGH_VALUE,22.35894966964483,5
SITE-A-DOWNTOWN,29.871140513079744,2.412833770597704,0.0031060017186611026,0.010029127937115285,0.9888449964730441,83.32120791546143,HIGH_VALUE,21.531709624758538,3
SITE-A-DOWNTOWN,30.40018809480658,2.5573559224247417,0.005681363633287168,0.008733432044937229,0.9741669318256704,119.98649807257344,HIGH_VALUE,68.37437074305743,3
SITE-A-DOWNTOWN,40.88825049479466,3.944628777199912,0.0028908074959530395,0.009032972495084215,0.979063984735386,128.37326829641827,MEDIUM_VALUE,58.20034056933697,4
SITE-A-DOWNTOWN,42.23866068162664,3.956596707096424,0.004427806088311873,0.007687771365742202,0.9772469556124364,93.66372466578494,MEDIUM_VALUE,64.75064358035894,4
SITE-A-DOWNTOWN,41.004951071031336,4.697781693763298,0.005113695101755828,0.013049184172191478,0.983081689528665,125.93703546521851,MEDIUM_VALUE,19.99882524005792,3
SITE-A-DOWNTOWN,25.855251063835667,4.897323971197105,0.005397246544638773,0.006649564193474636,0.9930613038901828,129.4189302923316,MEDIUM_VALUE,12.520361696387535,4
SITE-A-DOWNTOWN,36.322210596816205,3.26030262010993,0.0040937378683386615,0.013863670576049786,0.9916886307536045,92.66922667013863,MEDIUM_VALUE,43.28257855050639,3
SITE-A-DOWNTOWN,25.227778739384906,2.395566315302278,0.002797402924663449,0.006780145883939376,0.9771178962236257,120.5667090024497,MEDIUM_VALUE,67.6779622965658,4
SITE-A-DOWNTOWN,34.16120983447958,3.9382048973578385,0.004807039211874281,0.011729586848269635,0.9897103853751534,80.07036542813385,MEDIUM_VALUE,62.195024960013015,4
SITE-A-DOWNTOWN,28.609870444284674,3.529429791166079,0.003934328653227129,0.012555737830075773,0.9787877228188627,136.7106235902923,MEDIUM_VALUE,47.694153111608195,3
SITE-A-DOWNTOWN,41.88282790788281,3.4310476682216167,0.0013557340839808099,0.005121101593486895,0.9892076442993332,105.56821147737341,MEDIUM_VALUE,36.42862113165285,5
SITE-A-DOWNTOWN,28.565928863561734,3.4210347165675805,0.0022739762015170613,0.013927530969617113,0.9753621832202584,138.06065100591834,MEDIUM_VALUE,61.617002481534406,3
SITE-A-DOWNTOWN,32.672682650229845,4.318570685538536,0.0039035580793535148,0.009659316756407896,0.9943597739290464,129.8474945296603,MEDIUM_VALUE,22.09039884812431,5
SITE-A-DOWNTOWN,25.641657768180565,2.01656948168339,0.003418384930453716,0.008013338514902905,0.9826800867072464,108.74061545930627,MEDIUM_VALUE,38.09979943468862,5
SITE-A-DOWNTOWN,43.15684073062299,4.754596102082988,0.0027310194731958335,0.007876107487339273,0.9896199508470614,91.90512380066556,MEDIUM_VALUE,34.02874352410961,4
SITE-A-DOWNTOWN,25.113795617262614,4.31547820275718,0.004669202481359333,0.008872631330254021,0.9774351643191465,112.40251522984381,MEDIUM_VALUE,27.738490746410122,5
SITE-A-DOWNTOWN,41.421714329008864,3.77183078652635,0.0025336550396520842,0.013076815531548172,0.9882276512819145,87.91773739087441,MEDIUM_VALUE,34.84030247047393,3
SITE-A-DOWNTOWN,43.894846878338996,2.961996371137658,0.003242587442445233,0.014767943375738148,0.9827846247900378,129.6264896843837,MEDIUM_VALUE,15.817925194798047,4
SITE-A-DOWNTOWN,32.8763069090414,2.551414499350267,0.005419930297179524,0.010526172151803147,0.9765563690520442,85.53061841762144,MEDIUM_VALUE,35.25444235751969,4
SITE-A-DOWNTOWN,34.704898604662986,4.186363307206829,0.0025519317628559532,0.006674817102662585,0.9808457649673932,89.96951184460524,MEDIUM_VALUE,60.63034731449025,3
SITE-A-DOWNTOWN,26.92249071112919,4.222827146870307,0.0026691960328159023,0.012283762777137242,0.9931288016059172,88.10332812292083,MEDIUM_VALUE,55.390408925737574,3
SITE-A-DOWNTOWN,36.341052811149424,3.9348024499037924,0.0026129292934049123,0.006744820575839835,0.9923315983669725,129.2279510068277,MEDIUM_VALUE,22.368545871864406,5
SITE-A-DOWNTOWN,27.26880487146865,3.0568375099128073,0.004130417918014851,0.008650660320618363,0.998920370604266,127.48849985498721,MEDIUM_VALUE,64.97144725974114,4
SITE-A-DOWNTOWN,40.11509684296371,4.852960929275277,0.001178118954919323,0.01074910631998346,0.9756127976732212,127.70673668611099,MEDIUM_VALUE,23.958228313435505,4
SITE-A-DOWNTOWN,39.83226332929273,2.997858993914286,0.004257619075729507,0.011789600362735448,0.9972645637809112,132.34279402804574,MEDIUM_VALUE,36.26817633459592,3
SITE-A-DOWNTOWN,28.64788955539747,2.2942173253789786,0.004570317251397345,0.014068351907697414,0.992399479361781,111.00578317441426,MEDIUM_VALUE,47.77497913503426,5
SITE-A-DOWNTOWN,39.60157632206365,3.7079866891797115,0.0028153379808730228,0.013507607020148908,0.9810780652338595,134.22090147060345,MEDIUM_VALUE,57.964232507848564,3
SITE-A-DOWNTOWN,41.67465789736234,4.960436876909114,0.005949317398527367,0.010014037393652789,0.9813183921685925,123.99056756925904,MEDIUM_VALUE,68.07542971097928,5
SITE-A-DOWNTOWN,37.601673402682266,2.077107183584838,0.0011927716360034687,0.009641646817662764,0.9936310772722952,133.2499847521646,MEDIUM_VALUE,32.5004538938029,3
SITE-A-DOWNTOWN,35.26068462497143,2.28374104921668,0.0010044529692663326,0.010236779341235134,0.9851284989290306,131.81685458830987,MEDIUM_VALUE,20.9009662642054,4
SITE-A-DOWNTOWN,42.050797692732004,2.813767876871246,0.0036962640761021405,0.01207015839565225,0.974358249468789,136.78528206690513,MEDIUM_VALUE,67.47163467736209,4
SITE-A-DOWNTOWN,25.04485266067092,3.9302959566711815,0.004355375468895093,0.013799123122997616,0.9760443184685457,87.44173540572298,MEDIUM_VALUE,58.5660453929455,5
SITE-A-DOWNTOWN,30.23402552237851,2.1980927620703494,0.0014596017192677244,0.0114517727729828,0.9860757549704329,124.87387657060938,MEDIUM_VALUE,58.427209823632666,4
SITE-A-DOWNTOWN,43.65876178953104,4.639026895974709,0.005665309903252786,0.012686688602552103,0.9815126855419408,94.88981268437112,MEDIUM_VALUE,64.74745419743019,3
SITE-A-DOWNTOWN,33.4042910223518,3.463718982408343,0.004492214769267193,0.011884014814807388,0.9908029166972658,117.41583915953296,MEDIUM_VALUE,40.517892450261876,4
SITE-A-DOWNTOWN,32.915815209074104,2.7870857289181723,0.005545360826647144,0.013459850273806629,0.9915385139829768,90.09554292234621,MEDIUM_VALUE,12.739413085318237,5
SITE-A-DOWNTOWN,43.44893996137472,4.828747907014803,0.002362035401057733,0.01129461489819137,0.970551146403701,103.62020931750966,MEDIUM_VALUE,52.23929058263067,5
SITE-A-DOWNTOWN,41.14235129800737,4.738390824322163,0.0016860395355250532,0.011881689644311615,0.9812801478408556,90.46304585601298,MEDIUM_VALUE,30.954530749235744,4
SITE-A-DOWNTOWN,34.63626689182505,4.687675208692639,0.004827010029627023,0.005051788492435922,0.9716932917587116,139.6313217939509,MEDIUM_VALUE,43.39746400007104,3
SITE-A-DOWNTOWN,32.05523593938014,4.494325736329483,0.0037851334551642127,0.010925966811375282,0.9774854309124243,126.60251048536624,MEDIUM_VALUE,22.850096767929607,4
SITE-A-DOWNTOWN,27.745136664792994,3.7921367039200304,0.005161628619807439,0.007930761453966755,0.9790630746260236,88.96235616559503,MEDIUM_VALUE,46.19042060939542,5
SITE-A-DOWNTOWN,27.512475883795226,3.605509218148562,0.0036986193050833117,0.006067551264805843,0.9859087314387194,96.31268299419051,MEDIUM_VALUE,21.947557410828217,5
SITE-A-DOWNTOWN,44.711103834508336,2.271028389115666,0.0027171353598777126,0.011186435766373974,0.9821448373323913,81.073432055576,MEDIUM_VALUE,61.97485089192097,5
SITE-A-DOWNTOWN,33.241639393888775,4.725616694882577,0.005847736132461109,0.014147746883112999,0.9823303986436549,124.64744849169395,MEDIUM_VALUE,60.90638134278836,3
SITE-A-DOWNTOWN,28.944753102441087,4.908397941360539,0.0015070543239146484,0.011577179693391072,0.9771710242995904,92.90011969152607,MEDIUM_VALUE,18.23503858687811,3
SITE-A-DOWNTOWN,27.56549496557351,4.7374546404318885,0.0018285314391574617,0.008292410583047045,0.9763442193307399,139.27610558727613,MEDIUM_VALUE,15.575083935998144,5
SITE-A-DOWNTOWN,42.22342468969268,2.901359196250742,0.005761454992981615,0.012503363279117007,0.9779151962698185,110.59595853869871,MEDIUM_VALUE,19.66703811461839,3
SITE-A-DOWNTOWN,25.526040487472343,4.044809010093825,0.003966606439529992,0.0077181397049780505,0.9703989506935429,136.34158716860378,MEDIUM_VALUE,17.494070425588554,4
